CaptureIndex,ServiceID,ServiceVersion,MessageID,MessageType,HeadSize,MessageSize,MessageEncoding,LocalTime,SeqNo,EventTime,SecurityID,MDStreamID,SecurityIDSource,TradingPhaseCode,EventType,TickBSFlag,ChannelNo,ApplicationSequence,BidApplicationSequence,OfferApplicationSequence,Side,OrderType,ExecutionType,Price,Quantity,TradeCount,Volume,Turnover,PreClosePrice,OpenPrice,HighPrice,LowPrice,LastPrice,TotalBidQuantity,WeightedAverageBidPrice,TotalOfferQuantity,WeightedAverageOfferPrice
1337,4,101,4,SHL2MarketData,23,2252,1,16:26:39.592,14886166,16:26:39.000,510720,,,,ENDTR,,,,,,,,,,,19546,247421800.000,248528412.70000,1.008,1.008,1.020,0.991,0.995,19322500.000,0.987,64531600.000,1.026
1338,6,101,28,Snapshot300111_v2,23,764,1,16:26:39.751,16916890,16:26:39.000,159211,010,102 ,E0      ,,,1024,,,,,,,,,169,4440100,6435414.6000,1.4460,1.448000,1.509000,1.426000,1.508000,413000,1.463000,245000,1.517000
1339,6,101,28,Snapshot300111_v2,23,912,1,16:26:39.751,16916891,16:26:39.000,127072,010,102 ,E0      ,,,1031,,,,,,,,,9351,522160,72873714.8220,138.2870,138.150000,140.950000,137.880000,140.895000,9360,140.135000,15327,146.207000
1340,6,101,28,Snapshot300111_v2,23,856,1,16:26:39.751,16916892,16:26:39.000,159150,010,102 ,E0      ,,,1022,,,,,,,,,522,16323200,27086662.6000,1.6310,1.631000,1.705000,1.621000,1.702000,1501100,1.642000,816600,1.729000
1341,6,101,28,Snapshot300111_v2,23,792,1,16:26:39.751,16916893,16:26:39.000,159063,010,102 ,E0      ,,,1021,,,,,,,,,82,7738600,7129767.7000,0.9190,0.924000,0.928000,0.918000,0.921000,224500,0.900000,208700,0.928000
1342,6,101,28,Snapshot300111_v2,23,872,1,16:26:39.751,16916894,16:26:39.000,159185,010,102 ,E0      ,,,1021,,,,,,,,,13527,485769001,529468356.4100,1.0580,1.074000,1.128000,1.057000,1.120000,4188200,1.086000,3361901,1.131000
1343,6,101,28,Snapshot300111_v2,23,1168,1,16:26:39.751,16916895,16:26:39.000,159241,010,102 ,E0      ,,,1022,,,,,,,,,7997,100441000,96058282.4000,0.9500,0.952000,0.972000,0.931000,0.970000,4480700,0.936000,6812400,1.002000
1344,6,101,28,Snapshot300111_v2,23,856,1,16:26:39.751,16916896,16:26:39.000,127085,010,102 ,E0      ,,,1035,,,,,,,,,6257,308905,38810997.4340,125.7440,125.560000,126.504000,125.050000,125.845000,3250,125.165000,15906,130.658000
1345,6,101,28,Snapshot300111_v2,23,652,1,16:26:39.751,16916897,16:26:39.000,159385,010,102 ,E0      ,,,1022,,,,,,,,,808,12865700,24427661.2000,1.8110,1.822000,1.992000,1.747000,1.992000,276900,1.875000,159200,1.992000
1346,6,101,28,Snapshot300111_v2,23,872,1,16:26:39.751,16916898,16:26:39.000,159589,010,102 ,E0      ,,,1022,,,,,,,,,1881,20260300,21644110.7000,1.0780,1.079000,1.083000,1.057000,1.065000,1174900,1.054000,434000,1.085000
1347,6,101,28,Snapshot300111_v2,23,864,1,16:26:39.751,16916899,16:26:39.000,159036,010,102 ,E0      ,,,1025,,,,,,,,,416,12175874,10990913.1880,0.8980,0.906000,0.928000,0.890000,0.918000,890500,0.891000,1828631,0.937000
1348,6,101,28,Snapshot300111_v2,23,872,1,16:26:39.751,16916900,16:26:39.000,159193,010,102 ,E0      ,,,1025,,,,,,,,,697,15057445,11591192.2980,0.7500,0.750000,0.787000,0.746000,0.787000,1531900,0.771000,1231100,0.802000
1349,6,101,28,Snapshot300111_v2,23,704,1,16:26:39.751,16916901,16:26:39.000,159311,010,102 ,E0      ,,,1025,,,,,,,,,356,3064100,4807790.9000,1.4850,1.492000,1.630000,1.443000,1.630000,574100,1.584000,36700,1.632000
1350,6,101,28,Snapshot300111_v2,23,872,1,16:26:39.751,16916902,16:26:39.000,159275,010,102 ,E0      ,,,1021,,,,,,,,,595,19263400,15758764.8000,0.8270,0.822000,0.828000,0.808000,0.814000,934400,0.794000,693600,0.843000
1351,6,101,28,Snapshot300111_v2,23,872,1,16:26:39.751,16916903,16:26:39.000,159383,010,102 ,E0      ,,,1024,,,,,,,,,1192,16340200,29159722.7000,1.7300,1.730000,1.866000,1.690000,1.849000,521900,1.726000,161600,1.872000
1352,6,101,28,Snapshot300111_v2,23,1000,1,16:26:39.751,16916904,16:26:39.000,159529,010,102 ,E0      ,,,1021,,,,,,,,,2944,26130245,33143783.8250,1.2760,1.270000,1.276000,1.264000,1.275000,3669000,1.259000,5188700,1.319000
1353,6,101,28,Snapshot300111_v2,23,1272,1,16:26:39.751,16916905,16:26:39.000,159562,010,102 ,E0      ,,,1024,,,,,,,,,13094,91208717,169310148.1280,1.7940,1.812000,1.906000,1.811000,1.905000,3921800,1.826000,3021400,1.930000
1354,6,101,28,Snapshot300111_v2,23,848,1,16:26:39.751,16916906,16:26:39.000,159679,010,102 ,E0      ,,,1024,,,,,,,,,575,5303200,5855509.2000,1.1140,1.115000,1.145000,1.059000,1.145000,1404800,1.134000,714600,1.168000
1355,6,101,28,Snapshot300111_v2,23,856,1,16:26:39.752,16916907,16:26:39.000,159075,010,102 ,E0      ,,,1023,,,,,,,,,694,19195560,17821127.6590,0.8980,0.894000,0.959000,0.878000,0.959000,1170897,0.912000,689926,0.966000
1356,6,101,28,Snapshot300111_v2,23,856,1,16:26:39.752,16916908,16:26:39.000,159161,010,102 ,E0      ,,,1023,,,,,,,,,221,1470147,1375230.7060,0.9190,0.916000,0.944000,0.916000,0.944000,407100,0.915000,288606,0.981000
1357,6,101,28,Snapshot300111_v2,23,848,1,16:26:39.752,16916909,16:26:39.000,159288,010,102 ,E0      ,,,1023,,,,,,,,,214,2844700,2692536.4000,0.9550,0.960000,0.999000,0.913000,0.999000,598900,0.981000,46800,1.118000
1358,6,101,28,Snapshot300111_v2,23,1480,1,16:26:39.752,16916910,16:26:39.000,159509,010,102 ,E0      ,,,1023,,,,,,,,,32078,377615313,982102487.9720,2.5450,2.560000,2.625000,2.560000,2.623000,10276417,2.575000,9749333,2.692000
1359,6,101,28,Snapshot300111_v2,23,848,1,16:26:39.752,16916911,16:26:39.000,159512,010,102 ,E0      ,,,1025,,,,,,,,,737,8829000,9220344.9000,1.0380,1.038000,1.055000,1.036000,1.045000,1044400,1.019000,1052900,1.065000
1360,6,101,28,Snapshot300111_v2,23,864,1,16:26:39.752,16916912,16:26:39.000,128129,010,102 ,E0      ,,,1033,,,,,,,,,11407,2081639,224446218.9280,107.8470,107.847000,107.850000,107.794000,107.827000,98563,107.789000,2641604,107.888000
1361,6,101,28,Snapshot300111_v2,23,920,1,16:26:39.901,16916913,16:26:39.000,159798,010,102 ,E0      ,,,1024,,,,,,,,,1906,29187300,25100701.2000,0.8640,0.851000,0.874000,0.849000,0.854000,1660800,0.843000,1289400,0.886000
1362,6,101,28,Snapshot300111_v2,23,736,1,16:26:39.901,16916914,16:26:39.000,159709,010,102 ,E0      ,,,1022,,,,,,,,,102,705501,1223029.1380,1.7260,1.736000,1.838000,1.679000,1.838000,320500,1.807000,322000,1.867000
1363,6,101,28,Snapshot300111_v2,23,848,1,16:26:39.901,16916915,16:26:39.000,159650,010,102 ,E0      ,,,1021,,,,,,,,,999,531290,57280840.2700,107.8170,107.819000,107.823000,107.811000,107.815000,1179000,107.051000,190500,108.009000
1364,6,101,28,Snapshot300111_v2,23,880,1,16:26:39.901,16916916,16:26:39.000,159901,010,102 ,E0      ,,,1022,,,,,,,,,11201,153481079,566590249.4210,3.6400,3.640000,3.810000,3.587000,3.810000,2230740,3.725000,763000,3.913000
1365,6,101,28,Snapshot300111_v2,23,896,1,16:26:39.901,16916917,16:26:39.000,159618,010,102 ,E0      ,,,1023,,,,,,,,,363,3579500,2261208.0000,0.6090,0.622000,0.645000,0.610000,0.644000,588200,0.621000,1146600,0.663000
1366,6,101,28,Snapshot300111_v2,23,888,1,16:26:39.901,16916918,16:26:39.000,159805,010,102 ,E0      ,,,1021,,,,,,,,,2796,39107400,43290214.1000,1.1050,1.097000,1.124000,1.087000,1.120000,2148000,1.101000,776200,1.152000
1367,6,101,28,Snapshot300111_v2,23,856,1,16:26:39.901,16916919,16:26:39.000,159666,010,102 ,E0      ,,,1025,,,,,,,,,811,22433956,21254576.3200,0.9470,0.955000,0.957000,0.942000,0.948000,732000,0.898000,970300,0.976000
1368,6,101,28,Snapshot300111_v2,23,1632,1,16:26:39.901,16916920,16:26:39.000,159869,010,102 ,E0      ,,,1024,,,,,,,,,40746,705885381,763928860.6540,1.0750,1.068000,1.104000,1.062000,1.092000,20645400,1.064000,33247400,1.116000
1369,6,101,28,Snapshot300111_v2,23,800,1,16:26:39.901,16916921,16:26:39.000,159743,010,102 ,E0      ,,,1023,,,,,,,,,229,2079800,2671609.2000,1.2710,1.294000,1.330000,1.211000,1.330000,97000,1.308000,44500,1.338000
1370,6,101,28,Snapshot300111_v2,23,652,1,16:26:39.901,16916922,16:26:39.000,160610,010,102 ,E0      ,,,1022,,,,,,,,,53,98617,119311.2100,1.1800,1.200000,1.239000,1.165000,1.230000,71083,1.175000,25000,1.284000
1371,6,101,28,Snapshot300111_v2,23,864,1,16:26:39.901,16916923,16:26:39.000,161216,010,102 ,E0      ,,,1022,,,,,,,,,8,14181,19668.7470,1.3840,1.385000,1.388000,1.385000,1.388000,16500,1.373000,99929,1.400000
1372,6,101,28,Snapshot300111_v2,23,828,1,16:26:39.901,16916924,16:26:39.000,159956,010,102 ,E0      ,,,1021,,,,,,,,,423,5690900,12612274.5000,2.1930,2.198000,2.340000,2.148000,2.340000,63600,2.280000,53800,2.466000
1373,6,101,28,Snapshot300111_v2,23,604,1,16:26:39.901,16916925,16:26:39.000,160421,010,102 ,E0      ,,,1024,,,,,,,,,36,12203,20114.4900,1.6760,1.631000,1.829000,1.619000,1.829000,7374,1.611000,200,1.831000
1374,6,101,28,Snapshot300111_v2,23,976,1,16:26:39.901,16916926,16:26:39.000,159863,010,102 ,E0      ,,,1023,,,,,,,,,947,10719200,5697569.0000,0.5250,0.524000,0.544000,0.515000,0.544000,1197800,0.535000,1103500,0.553000
1375,6,101,28,Snapshot300111_v2,23,828,1,16:26:39.901,16916927,16:26:39.000,161123,010,102 ,E0      ,,,1024,,,,,,,,,56,72011,95054.0000,1.3240,1.331000,1.352000,1.288000,1.352000,51800,1.304000,30200,1.386000
1376,6,101,28,Snapshot300111_v2,23,1184,1,16:26:39.901,16916928,16:26:39.000,159822,010,102 ,E0      ,,,1025,,,,,,,,,1210,13981604,8449617.2240,0.6020,0.602000,0.607000,0.602000,0.607000,1189600,0.595000,2698005,0.624000
1377,6,101,28,Snapshot300111_v2,23,772,1,16:26:39.902,16916929,16:26:39.000,160607,010,102 ,E0      ,,,1021,,,,,,,,,85,311801,263796.3230,0.8200,0.839000,0.876000,0.822000,0.876000,202747,0.824000,67900,0.885000
1378,6,101,28,Snapshot300111_v2,23,864,1,16:26:39.902,16916930,16:26:39.000,159974,010,102 ,E0      ,,,1025,,,,,,,,,125,2084000,3672299.1000,1.7710,1.800000,1.800000,1.745000,1.780000,720000,1.743000,529900,1.821000
1379,6,101,28,Snapshot300111_v2,23,652,1,16:26:39.902,16916931,16:26:39.000,160919,010,102 ,E0      ,,,1025,,,,,,,,,19,40171,141031.7400,3.4980,3.492000,3.595000,3.440000,3.595000,10800,3.517000,465500,3.818000
1380,6,101,28,Snapshot300111_v2,23,836,1,16:26:39.902,16916932,16:26:39.000,159965,010,102 ,E0      ,,,1023,,,,,,,,,23,244800,405181.2000,1.6500,1.650000,1.664000,1.644000,1.663000,26400,1.632000,109700,1.748000
1381,6,101,28,Snapshot300111_v2,23,848,1,16:26:40.051,16916933,16:26:39.000,163415,010,102 ,E0      ,,,1022,,,,,,,,,757,1353292,7073160.7400,5.0610,5.070000,5.395000,5.012000,5.394000,147500,5.137000,177811,5.416000
1382,6,101,28,Snapshot300111_v2,23,872,1,16:26:40.051,16916934,16:26:39.000,161810,010,102 ,E0      ,,,1021,,,,,,,,,332,236576,892534.2900,3.6920,3.692000,3.854000,3.675000,3.853000,48152,3.779000,38843,3.896000
1383,6,101,28,Snapshot300111_v2,23,880,1,16:26:40.051,16916935,16:26:39.000,180402,010,102 ,E0      ,,,1022,,,,,,,,,227,293203,1640624.4530,5.7990,5.790000,5.792000,5.545000,5.560000,83400,5.486000,90032,5.670000
1384,6,101,28,Snapshot300111_v2,23,848,1,16:26:40.051,16916936,16:26:39.000,161019,010,102 ,E0      ,,,1023,,,,,,,,,0,0,0.0000,1.2120,0.000000,0.000000,0.000000,0.000000,27000,1.202000,25535,1.256000
1385,6,101,28,Snapshot300111_v2,23,856,1,16:26:40.051,16916937,16:26:39.000,162605,010,102 ,E0      ,,,1023,,,,,,,,,1560,3781303,5994908.5310,1.5920,1.548000,1.649000,1.529000,1.644000,469864,1.527000,240346,1.685000
1386,6,101,28,Snapshot300111_v2,23,848,1,16:26:40.051,16916938,16:26:39.000,167003,010,102 ,E0      ,,,1021,,,,,,,,,10,11572,13478.1520,1.1680,1.152000,1.173000,1.152000,1.168000,35400,1.135000,29022,1.244000
1387,6,101,28,Snapshot300111_v2,23,856,1,16:26:40.051,16916939,16:26:39.000,300022,010,102 ,E0      ,,,1012,,,,,,,,,13213,12469700,92934264.0000,7.4800,7.570000,7.670000,7.220000,7.670000,1103900,7.150000,843800,8.180000
1388,6,101,28,Snapshot300111_v2,23,788,1,16:26:40.051,16916940,16:26:39.000,200016,010,102 ,E0      ,,,1011,,,,,,,,,46,522702,365865.4000,0.7000,0.690000,0.710000,0.690000,0.700000,906198,0.680000,524700,0.740000
1389,6,101,28,Snapshot300111_v2,23,1008,1,16:26:40.051,16916941,16:26:39.000,300101,010,102 ,E0      ,,,1011,,,,,,,,,24464,12604980,173676376.8500,13.7300,13.740000,14.140000,13.260000,14.120000,521100,13.520000,1283100,15.240000
1390,6,101,28,Snapshot300111_v2,23,624,1,16:26:40.051,16916942,16:26:39.000,163821,010,102 ,E0      ,,,1024,,,,,,,,,13,30228,62912.4240,1.9960,2.048000,2.083000,2.048000,2.083000,259872,2.083000,29274,2.123000
1391,6,101,28,Snapshot300111_v2,23,984,1,16:26:40.051,16916943,16:26:39.000,300056,010,102 ,E0      ,,,1014,,,,,,,,,29765,25960121,164357774.1800,6.4200,6.430000,6.710000,5.760000,6.680000,649600,6.300000,1217418,7.120000
1392,6,101,28,Snapshot300111_v2,23,784,1,16:26:40.051,16916944,16:26:39.000,163801,010,102 ,E0      ,,,1025,,,,,,,,,79,220206,196590.6690,0.9050,0.905000,0.948000,0.857000,0.934000,209912,0.886000,20969,0.953000
1393,6,101,28,Snapshot300111_v2,23,848,1,16:26:40.051,16916945,16:26:39.000,180601,010,102 ,E0      ,,,1025,,,,,,,,,1922,1086400,10364684.0000,9.5610,9.675000,9.675000,9.440000,9.569000,151300,9.456000,108600,9.636000
1394,6,101,28,Snapshot300111_v2,23,848,1,16:26:40.051,16916946,16:26:39.000,168203,010,102 ,E0      ,,,1023,,,,,,,,,40,106600,119137.2000,1.0950,1.107000,1.162000,1.107000,1.122000,49100,1.108000,25710,1.156000
1395,6,101,28,Snapshot300111_v2,23,1112,1,16:26:40.051,16916947,16:26:39.000,300200,010,102 ,E0      ,,,1014,,,,,,,,,12190,12864620,99309594.6000,7.7800,7.790000,8.050000,7.350000,8.030000,879200,7.710000,1870200,8.810000
1396,6,101,28,Snapshot300111_v2,23,1344,1,16:26:40.051,16916948,16:26:39.000,300310,010,102 ,E0      ,,,1014,,,,,,,,,36669,46936123,191808725.4600,4.0500,4.130000,4.260000,3.910000,4.140000,2299100,4.020000,8874226,4.600000
1397,6,101,28,Snapshot300111_v2,23,848,1,16:26:40.051,16916949,16:26:39.000,200019,010,102 ,E0      ,,,1015,,,,,,,,,30,85400,263661.6000,3.0800,3.090000,3.100000,3.070000,3.080000,302300,3.040000,110130,3.290000
1398,6,101,28,Snapshot300111_v2,23,1248,1,16:26:40.051,16916950,16:26:39.000,300068,010,102 ,E0      ,,,1012,,,,,,,,,16060,58391325,224442598.4900,3.9400,3.930000,4.040000,3.670000,4.030000,2754600,3.780000,5703200,4.400000
1399,6,101,28,Snapshot300111_v2,23,1352,1,16:26:40.051,16916951,16:26:39.000,300086,010,102 ,E0      ,,,1015,,,,,,,,,39713,35069300,201969886.0000,6.0800,5.980000,6.070000,5.460000,5.940000,1345900,5.570000,2991400,6.610000
1400,6,101,28,Snapshot300111_v2,23,1616,1,16:26:40.051,16916952,16:26:39.000,300170,010,102 ,E0      ,,,1012,,,,,,,,,83160,65207046,970372035.4700,14.6600,14.300000,15.300000,14.250000,15.290000,3031805,14.580000,5533552,16.500000
1401,6,101,28,Snapshot300111_v2,23,1632,1,16:26:40.051,16916953,16:26:39.000,300184,010,102 ,E0      ,,,1015,,,,,,,,,153073,130437170,1530975539.0300,11.7000,11.700000,12.490000,10.750000,12.450000,3174989,11.630000,7730643,13.320000
1402,6,101,28,Snapshot300111_v2,23,1368,1,16:26:40.052,16916954,16:26:39.000,300059,010,102 ,E0      ,,,1013,,,,,,,,,315309,426949124,8617016753.4200,20.1800,20.220000,20.460000,19.900000,20.290000,13324547,19.750000,68427720,21.800000
1403,6,101,28,Snapshot300111_v2,23,1416,1,16:26:40.052,16916955,16:26:39.000,300219,010,102 ,E0      ,,,1011,,,,,,,,,22087,27024374,170388524.2300,6.2300,6.240000,6.590000,5.930000,6.580000,1736980,6.260000,3230200,7.020000
1404,4,101,4,SHL2MarketData,23,972,1,16:26:40.049,14886167,16:26:40.000,600201,,,,ENDTR,,,,,,,,,,,28518,16312746.000,187454540.42000,11.440,11.440,11.720,11.260,11.510,547400.000,11.250,1439100.000,12.053
1405,4,101,4,SHL2MarketData,23,2300,1,16:26:40.049,14886168,16:26:40.000,600644,,,,ENDTR,,,,,,,,,,,81472,84498119.000,802310145.23000,9.910,9.850,10.080,8.920,9.640,3445000.000,9.206,5607226.000,10.424
1406,4,101,4,SHL2MarketData,23,1212,1,16:26:40.049,14886169,16:26:40.000,600215,,,,ENDTR,,,,,,,,,,,11528,13262325.000,69229314.70000,5.370,5.350,5.410,5.080,5.240,770800.000,5.113,842400.000,5.599
1407,4,101,4,SHL2MarketData,23,1884,1,16:26:40.049,14886170,16:26:40.000,600745,,,,ENDTR,,,,,,,,,,,68517,67256540.000,1128728906.40000,17.190,17.210,17.590,15.830,17.120,3344014.000,16.047,5091983.000,18.241
1408,4,101,4,SHL2MarketData,23,924,1,16:26:40.049,14886171,16:26:40.000,601717,,,,ENDTR,,,,,,,,,,,47346,31845500.000,493522107.46000,15.070,15.120,15.810,15.020,15.310,1093800.000,15.027,3029700.000,16.027
1409,4,101,4,SHL2MarketData,23,1052,1,16:26:40.049,14886172,16:26:40.000,603081,,,,ENDTR,,,,,,,,,,,7530,5318600.000,44103746.00000,8.440,8.480,8.520,8.140,8.250,283100.000,8.110,540900.000,8.810
1410,4,101,4,SHL2MarketData,23,1196,1,16:26:40.049,14886173,16:26:40.000,603188,,,,ENDTR,,,,,,,,,,,19996,20930101.000,75367665.49000,3.760,3.810,3.820,3.380,3.680,1087900.000,3.523,1786000.000,3.931
1411,4,101,4,SHL2MarketData,23,924,1,16:26:40.049,14886174,16:26:40.000,688393,,,,ENDTR,,,,,,,,,,,7664,3069469.000,50963709.52000,17.230,17.240,17.460,15.700,16.830,107714.000,15.782,247132.000,17.585
1412,4,101,4,SHL2MarketData,23,876,1,16:26:40.049,14886175,16:26:40.000,688018,,,,ENDTR,,,,,,,,,,,32254,9748707.000,1002874108.70000,102.170,103.480,106.000,98.560,106.000,380794.000,102.038,396446.000,115.120
1413,4,101,4,SHL2MarketData,23,780,1,16:26:40.049,14886176,16:26:40.000,501215,,,,ENDTR,,,,,,,,,,,32,596268.000,628326.00100,1.055,1.045,1.078,1.043,1.078,142554.000,1.029,151571.000,1.097
1414,4,101,4,SHL2MarketData,23,876,1,16:26:40.049,14886177,16:26:40.000,603976,,,,ENDTR,,,,,,,,,,,19780,7561215.000,169788974.63000,22.480,22.480,23.600,20.930,23.180,172644.000,21.701,314422.000,23.968
1415,4,101,4,SHL2MarketData,23,1364,1,16:26:40.049,14886178,16:26:40.000,516640,,,,ENDTR,,,,,,,,,,,27466,222752451.000,343925426.61100,1.487,1.508,1.636,1.428,1.636,11969300.000,1.586,0.000,0.000
1416,4,101,4,SHL2MarketData,23,956,1,16:26:40.049,14886179,16:26:40.000,688258,,,,ENDTR,,,,,,,,,,,19635,6658583.000,658521230.04000,100.000,100.000,109.000,88.010,107.730,194915.000,99.408,200776.000,112.694
1417,4,101,4,SHL2MarketData,23,956,1,16:26:40.049,14886180,16:26:40.000,688390,,,,ENDTR,,,,,,,,,,,32995,10024093.000,613400235.14000,63.850,63.750,64.130,58.590,62.500,255142.000,60.448,178003.000,69.440
1418,4,101,4,SHL2MarketData,23,876,1,16:26:40.049,14886181,16:26:40.000,688367,,,,ENDTR,,,,,,,,,,,4553,2156185.000,50925884.67000,24.200,24.200,25.270,21.750,24.980,107364.000,23.542,146871.000,27.004
1419,4,101,4,SHL2MarketData,23,876,1,16:26:40.049,14886182,16:26:40.000,688370,,,,ENDTR,,,,,,,,,,,2373,1093446.000,22161377.48000,20.990,21.000,21.130,19.600,20.650,123763.000,19.985,119488.000,22.560
1420,4,101,4,SHL2MarketData,23,972,1,16:26:40.049,14886183,16:26:40.000,560020,,,,ENDTR,,,,,,,,,,,784,7553400.000,8228433.50000,1.094,1.093,1.103,1.074,1.079,1412700.000,1.074,1860900.000,1.095
1421,4,101,4,SHL2MarketData,23,940,1,16:26:40.049,14886184,16:26:40.000,508078,,,,ENDTR,,,,,,,,,,,1002,8109900.000,17093237.40000,2.195,2.187,2.200,2.093,2.159,820500.000,2.130,701100.000,2.166
1422,6,101,28,Snapshot300111_v2,23,880,1,16:26:40.201,16916956,16:26:39.000,300275,010,102 ,E0      ,,,1015,,,,,,,,,14656,8736884,65529893.5600,7.6100,7.620000,7.700000,7.270000,7.570000,532800,7.180000,901900,8.300000
1423,6,101,28,Snapshot300111_v2,23,1240,1,16:26:40.201,16916957,16:26:39.000,300149,010,102 ,E0      ,,,1013,,,,,,,,,58687,65383461,620628466.1600,10.1800,9.780000,9.920000,8.910000,9.740000,2245900,9.180000,3907108,10.920000
1424,6,101,28,Snapshot300111_v2,23,1000,1,16:26:40.201,16916958,16:26:39.000,300271,010,102 ,E0      ,,,1012,,,,,,,,,16801,17683383,87284879.4600,4.9900,4.930000,5.030000,4.800000,5.030000,810500,4.820000,2602099,5.560000
1425,6,101,28,Snapshot300111_v2,23,1088,1,16:26:40.201,16916959,16:26:39.000,300281,010,102 ,E0      ,,,1013,,,,,,,,,17177,13891176,73316563.2100,5.3900,5.340000,5.480000,5.000000,5.370000,325450,5.060000,678063,5.840000
1426,6,101,28,Snapshot300111_v2,23,904,1,16:26:40.201,16916960,16:26:39.000,300374,010,102 ,E0      ,,,1015,,,,,,,,,9285,5670210,57442923.6000,10.2300,10.200000,10.320000,10.010000,10.130000,315300,9.990000,903600,11.420000
1427,6,101,28,Snapshot300111_v2,23,864,1,16:26:40.201,16916961,16:26:39.000,300413,010,102 ,E0      ,,,1014,,,,,,,,,41563,26715530,414508945.2100,15.5200,15.390000,15.830000,15.330000,15.520000,1515900,14.750000,2474700,16.800000
1428,6,101,28,Snapshot300111_v2,23,856,1,16:26:40.201,16916962,16:26:39.000,300492,010,102 ,E0      ,,,1014,,,,,,,,,21968,4959297,109248580.4500,22.0700,22.070000,22.420000,21.670000,22.020000,126924,21.500000,199820,24.180000
1429,6,101,28,Snapshot300111_v2,23,1560,1,16:26:40.201,16916963,16:26:39.000,300317,010,102 ,E0      ,,,1011,,,,,,,,,67010,164585546,697080423.2100,4.6500,4.400000,4.470000,4.040000,4.300000,8120097,4.110000,14301345,5.030000
1430,6,101,28,Snapshot300111_v2,23,936,1,16:26:40.201,16916964,16:26:39.000,300411,010,102 ,E0      ,,,1011,,,,,,,,,12405,10019270,64217156.8000,6.4600,6.470000,6.570000,6.190000,6.500000,394100,6.120000,1701400,7.140000
1431,6,101,28,Snapshot300111_v2,23,880,1,16:26:40.201,16916965,16:26:39.000,300509,010,102 ,E0      ,,,1011,,,,,,,,,20058,9371280,69639379.6900,7.5600,7.560000,7.670000,7.110000,7.550000,201800,7.240000,525400,8.350000
1432,6,101,28,Snapshot300111_v2,23,896,1,16:26:40.201,16916966,16:26:39.000,300388,010,102 ,E0      ,,,1012,,,,,,,,,11730,7727800,50838800.0000,6.6600,6.600000,6.690000,6.470000,6.640000,286040,6.460000,659260,7.150000
1433,6,101,28,Snapshot300111_v2,23,1336,1,16:26:40.201,16916967,16:26:39.000,300498,010,102 ,E0      ,,,1012,,,,,,,,,76525,86690405,1238075008.0300,14.5100,14.350000,14.720000,14.000000,14.000000,2857400,13.660000,10764162,15.400000
1434,6,101,28,Snapshot300111_v2,23,1632,1,16:26:40.202,16916968,16:26:39.000,300442,010,102 ,E0      ,,,1013,,,,,,,,,132008,46289590,3059142592.9900,66.6000,66.600000,68.730000,61.640000,68.710000,1391033,65.080000,2595870,74.170000
1435,6,101,28,Snapshot300111_v2,23,856,1,16:26:40.202,16916969,16:26:39.000,300553,010,102 ,E0      ,,,1013,,,,,,,,,30176,8546094,387913280.4800,47.1900,47.190000,47.690000,40.010000,47.000000,220400,44.890000,138530,49.060000
1436,6,101,28,Snapshot300111_v2,23,856,1,16:26:40.202,16916970,16:26:39.000,300641,010,102 ,E0      ,,,1012,,,,,,,,,15831,8275817,115315607.3000,13.8200,13.820000,14.250000,13.560000,14.030000,733465,13.760000,1402400,15.230000
1437,6,101,28,Snapshot300111_v2,23,872,1,16:26:40.202,16916971,16:26:39.000,300620,010,102 ,E0      ,,,1011,,,,,,,,,100436,18654911,4012284126.0900,214.1200,220.010000,243.500000,184.350000,242.350000,273832,215.580000,359087,249.660000
1438,6,101,28,Snapshot300111_v2,23,1040,1,16:26:40.202,16916972,16:26:39.000,300599,010,102 ,E0      ,,,1014,,,,,,,,,15411,11841300,99717544.0000,8.6900,8.710000,8.890000,7.830000,8.850000,640700,8.370000,558800,9.780000
